,Unnamed: 0,scaled_input_default,scaled_input_account_check_status,scaled_input_duration_in_month,scaled_input_credit_history,scaled_input_purpose,scaled_input_credit_amount,scaled_input_savings,scaled_input_present_emp_since,scaled_input_installment_as_income_perc,scaled_input_personal_status_sex,scaled_input_other_debtors,scaled_input_present_res_since,scaled_input_property,scaled_input_age,scaled_input_other_installment_plans,scaled_input_housing,scaled_input_credits_this_bank,scaled_input_job,scaled_input_people_under_maintenance,scaled_input_telephone,scaled_input_foreign_worker,origin_input_default,origin_input_account_check_status,origin_input_duration_in_month,origin_input_credit_history,origin_input_purpose,origin_input_credit_amount,origin_input_savings,origin_input_present_emp_since,origin_input_installment_as_income_perc,origin_input_personal_status_sex,origin_input_other_debtors,origin_input_present_res_since,origin_input_property,origin_input_age,origin_input_other_installment_plans,origin_input_housing,origin_input_credits_this_bank,origin_input_job,origin_input_people_under_maintenance,origin_input_telephone,origin_input_foreign_worker,scaled_cf_account_check_status,scaled_cf_duration_in_month,scaled_cf_credit_history,scaled_cf_purpose,scaled_cf_credit_amount,scaled_cf_savings,scaled_cf_present_emp_since,scaled_cf_installment_as_income_perc,scaled_cf_personal_status_sex,scaled_cf_other_debtors,scaled_cf_present_res_since,scaled_cf_property,scaled_cf_age,scaled_cf_other_installment_plans,scaled_cf_housing,scaled_cf_credits_this_bank,scaled_cf_job,scaled_cf_people_under_maintenance,scaled_cf_telephone,scaled_cf_foreign_worker,scaled_cf_default,origin_cf_account_check_status,origin_cf_duration_in_month,origin_cf_credit_history,origin_cf_purpose,origin_cf_credit_amount,origin_cf_savings,origin_cf_present_emp_since,origin_cf_installment_as_income_perc,origin_cf_personal_status_sex,origin_cf_other_debtors,origin_cf_present_res_since,origin_cf_property,origin_cf_age,origin_cf_other_installment_plans,origin_cf_housing,origin_cf_credits_this_bank,origin_cf_job,origin_cf_people_under_maintenance,origin_cf_telephone,origin_cf_foreign_worker,origin_cf_default,running_time,Found,ground_truth,prediction
18,0,Y,< 0 DM,0.3823529411764705,existing credits paid back duly till now,education,0.6464179597226807,... < 100 DM,... < 1 year ,0.0,male : divorced/separated,none,0.0,unknown / no property,0.2678571428571428,none,own,1,unskilled - resident,1,"yes, registered under the customers name ",yes,Y,< 0 DM,30.0,existing credits paid back duly till now,education,11998.0,... < 100 DM,... < 1 year ,1.0,male : divorced/separated,none,1.0,unknown / no property,34.0,none,own,1,unskilled - resident,1,"yes, registered under the customers name ",yes,< 0 DM,0.3823529411764705,existing credits paid back duly till now,education,0.6464179597226807,.. >= 1000 DM ,... < 1 year ,0.0,male : married/widowed,none,0.0,if not A121 : building society savings agreement/ life insurance,0.2678571428571428,none,own,1,unskilled - resident,1,"yes, registered under the customers name ",yes,N,< 0 DM,30.0,existing credits paid back duly till now,education,11998.0,.. >= 1000 DM ,... < 1 year ,1.0,male : married/widowed,none,1.0,if not A121 : building society savings agreement/ life insurance,34.0,none,own,1,unskilled - resident,1,"yes, registered under the customers name ",yes,N,0.1833419799804687,Y,Y,Y
18,0,Y,< 0 DM,0.3823529411764705,existing credits paid back duly till now,education,0.6464179597226807,... < 100 DM,... < 1 year ,0.0,male : divorced/separated,none,0.0,unknown / no property,0.2678571428571428,none,own,1,unskilled - resident,1,"yes, registered under the customers name ",yes,Y,< 0 DM,30.0,existing credits paid back duly till now,education,11998.0,... < 100 DM,... < 1 year ,1.0,male : divorced/separated,none,1.0,unknown / no property,34.0,none,own,1,unskilled - resident,1,"yes, registered under the customers name ",yes,0 <= ... < 200 DM,0.3823529411764705,existing credits paid back duly till now,retraining,0.6464179597226807,... < 100 DM,... < 1 year ,0.6,male : married/widowed,none,0.0,unknown / no property,0.2678571428571428,none,own,1,unskilled - resident,1,"yes, registered under the customers name ",yes,N,0 <= ... < 200 DM,30.0,existing credits paid back duly till now,retraining,11998.0,... < 100 DM,... < 1 year ,2.8000000000000003,male : married/widowed,none,1.0,unknown / no property,34.0,none,own,1,unskilled - resident,1,"yes, registered under the customers name ",yes,N,0.2444558143615722,Y,Y,Y
18,0,Y,< 0 DM,0.3823529411764705,existing credits paid back duly till now,education,0.6464179597226807,... < 100 DM,... < 1 year ,0.0,male : divorced/separated,none,0.0,unknown / no property,0.2678571428571428,none,own,1,unskilled - resident,1,"yes, registered under the customers name ",yes,Y,< 0 DM,30.0,existing credits paid back duly till now,education,11998.0,... < 100 DM,... < 1 year ,1.0,male : divorced/separated,none,1.0,unknown / no property,34.0,none,own,1,unskilled - resident,1,"yes, registered under the customers name ",yes,no checking account,0.3823529411764705,existing credits paid back duly till now,education,0.6464179597226807,... < 100 DM,... < 1 year ,0.0,male : single,none,0.0,unknown / no property,0.2678571428571428,none,own,1,unskilled - resident,1,"yes, registered under the customers name ",no,N,no checking account,30.0,existing credits paid back duly till now,education,11998.0,... < 100 DM,... < 1 year ,1.0,male : single,none,1.0,unknown / no property,34.0,none,own,1,unskilled - resident,1,"yes, registered under the customers name ",no,N,0.2147870063781738,Y,Y,Y
18,0,Y,< 0 DM,0.3823529411764705,existing credits paid back duly till now,education,0.6464179597226807,... < 100 DM,... < 1 year ,0.0,male : divorced/separated,none,0.0,unknown / no property,0.2678571428571428,none,own,1,unskilled - resident,1,"yes, registered under the customers name ",yes,Y,< 0 DM,30.0,existing credits paid back duly till now,education,11998.0,... < 100 DM,... < 1 year ,1.0,male : divorced/separated,none,1.0,unknown / no property,34.0,none,own,1,unskilled - resident,1,"yes, registered under the customers name ",yes,< 0 DM,0.3823529411764705,existing credits paid back duly till now,retraining,0.6464179597226807,... < 100 DM,... < 1 year ,0.0,male : single,none,0.0,unknown / no property,0.2678571428571428,none,own,1,unskilled - resident,1,"yes, registered under the customers name ",yes,N,< 0 DM,30.0,existing credits paid back duly till now,retraining,11998.0,... < 100 DM,... < 1 year ,1.0,male : single,none,1.0,unknown / no property,34.0,none,own,1,unskilled - resident,1,"yes, registered under the customers name ",yes,N,0.1933050155639648,Y,Y,Y
18,0,Y,< 0 DM,0.3823529411764705,existing credits paid back duly till now,education,0.6464179597226807,... < 100 DM,... < 1 year ,0.0,male : divorced/separated,none,0.0,unknown / no property,0.2678571428571428,none,own,1,unskilled - resident,1,"yes, registered under the customers name ",yes,Y,< 0 DM,30.0,existing credits paid back duly till now,education,11998.0,... < 100 DM,... < 1 year ,1.0,male : divorced/separated,none,1.0,unknown / no property,34.0,none,own,1,unskilled - resident,1,"yes, registered under the customers name ",yes,< 0 DM,0.3823529411764705,existing credits paid back duly till now,retraining,0.457362035,... < 100 DM,... < 1 year ,0.0,male : married/widowed,none,0.0,unknown / no property,0.2678571428571428,none,own,1,unskilled - resident,1,"yes, registered under the customers name ",yes,N,< 0 DM,30.0,existing credits paid back duly till now,retraining,8562.09762409,... < 100 DM,... < 1 year ,1.0,male : married/widowed,none,1.0,unknown / no property,34.0,none,own,1,unskilled - resident,1,"yes, registered under the customers name ",yes,N,0.2119588851928711,Y,Y,Y
19,0,N,< 0 DM,0.2058823529411764,delay in paying off in the past,(vacation - does not exist?),0.4523495102894244,unknown/ no savings account,1 <= ... < 4 years,0.0,female : divorced/separated/married,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.0714285714285714,none,rent,2,skilled employee / official,1,"yes, registered under the customers name ",yes,N,< 0 DM,18.0,delay in paying off in the past,(vacation - does not exist?),8471.0,unknown/ no savings account,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,2.0,"if not A121/A122 : car or other, not in attribute 6",23.0,none,rent,2,skilled employee / official,1,"yes, registered under the customers name ",yes,< 0 DM,0.2058823529411764,delay in paying off in the past,(vacation - does not exist?),0.4523495102894244,unknown/ no savings account,.. >= 7 years,0.0,female : divorced/separated/married,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.0714285714285714,none,rent,2,skilled employee / official,2,"yes, registered under the customers name ",yes,N,< 0 DM,18.0,delay in paying off in the past,(vacation - does not exist?),8471.0,unknown/ no savings account,.. >= 7 years,1.0,female : divorced/separated/married,none,2.0,"if not A121/A122 : car or other, not in attribute 6",23.0,none,rent,2,skilled employee / official,2,"yes, registered under the customers name ",yes,N,0.1596760749816894,Y,N,Y
19,0,N,< 0 DM,0.2058823529411764,delay in paying off in the past,(vacation - does not exist?),0.4523495102894244,unknown/ no savings account,1 <= ... < 4 years,0.0,female : divorced/separated/married,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.0714285714285714,none,rent,2,skilled employee / official,1,"yes, registered under the customers name ",yes,N,< 0 DM,18.0,delay in paying off in the past,(vacation - does not exist?),8471.0,unknown/ no savings account,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,2.0,"if not A121/A122 : car or other, not in attribute 6",23.0,none,rent,2,skilled employee / official,1,"yes, registered under the customers name ",yes,< 0 DM,0.2058823529411764,delay in paying off in the past,retraining,0.4523495102894244,unknown/ no savings account,1 <= ... < 4 years,0.0,female : divorced/separated/married,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.0714285714285714,none,rent,2,skilled employee / official,1,"yes, registered under the customers name ",yes,N,< 0 DM,18.0,delay in paying off in the past,retraining,8471.0,unknown/ no savings account,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,2.0,"if not A121/A122 : car or other, not in attribute 6",23.0,none,rent,2,skilled employee / official,1,"yes, registered under the customers name ",yes,N,0.1580941677093505,Y,N,Y
19,0,N,< 0 DM,0.2058823529411764,delay in paying off in the past,(vacation - does not exist?),0.4523495102894244,unknown/ no savings account,1 <= ... < 4 years,0.0,female : divorced/separated/married,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.0714285714285714,none,rent,2,skilled employee / official,1,"yes, registered under the customers name ",yes,N,< 0 DM,18.0,delay in paying off in the past,(vacation - does not exist?),8471.0,unknown/ no savings account,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,2.0,"if not A121/A122 : car or other, not in attribute 6",23.0,none,rent,2,skilled employee / official,1,"yes, registered under the customers name ",yes,< 0 DM,0.2058823529411764,delay in paying off in the past,(vacation - does not exist?),0.4523495102894244,unknown/ no savings account,1 <= ... < 4 years,0.0,female : divorced/separated/married,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.0714285714285714,none,for free,2,skilled employee / official,1,"yes, registered under the customers name ",yes,N,< 0 DM,18.0,delay in paying off in the past,(vacation - does not exist?),8471.0,unknown/ no savings account,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,2.0,"if not A121/A122 : car or other, not in attribute 6",23.0,none,for free,2,skilled employee / official,1,"yes, registered under the customers name ",yes,N,0.1602187156677246,Y,N,Y
19,0,N,< 0 DM,0.2058823529411764,delay in paying off in the past,(vacation - does not exist?),0.4523495102894244,unknown/ no savings account,1 <= ... < 4 years,0.0,female : divorced/separated/married,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.0714285714285714,none,rent,2,skilled employee / official,1,"yes, registered under the customers name ",yes,N,< 0 DM,18.0,delay in paying off in the past,(vacation - does not exist?),8471.0,unknown/ no savings account,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,2.0,"if not A121/A122 : car or other, not in attribute 6",23.0,none,rent,2,skilled employee / official,1,"yes, registered under the customers name ",yes,< 0 DM,0.2058823529411764,delay in paying off in the past,(vacation - does not exist?),0.4523495102894244,unknown/ no savings account,1 <= ... < 4 years,0.0,female : divorced/separated/married,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.0714285714285714,none,for free,2,skilled employee / official,1,"yes, registered under the customers name ",no,N,< 0 DM,18.0,delay in paying off in the past,(vacation - does not exist?),8471.0,unknown/ no savings account,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,2.0,"if not A121/A122 : car or other, not in attribute 6",23.0,none,for free,2,skilled employee / official,1,"yes, registered under the customers name ",no,N,0.1594440937042236,Y,N,Y
19,0,N,< 0 DM,0.2058823529411764,delay in paying off in the past,(vacation - does not exist?),0.4523495102894244,unknown/ no savings account,1 <= ... < 4 years,0.0,female : divorced/separated/married,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.0714285714285714,none,rent,2,skilled employee / official,1,"yes, registered under the customers name ",yes,N,< 0 DM,18.0,delay in paying off in the past,(vacation - does not exist?),8471.0,unknown/ no savings account,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,2.0,"if not A121/A122 : car or other, not in attribute 6",23.0,none,rent,2,skilled employee / official,1,"yes, registered under the customers name ",yes,< 0 DM,0.2058823529411764,delay in paying off in the past,retraining,0.4523495102894244,unknown/ no savings account,1 <= ... < 4 years,0.0,male : divorced/separated,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.0714285714285714,none,rent,2,skilled employee / official,1,"yes, registered under the customers name ",yes,N,< 0 DM,18.0,delay in paying off in the past,retraining,8471.0,unknown/ no savings account,1 <= ... < 4 years,1.0,male : divorced/separated,none,2.0,"if not A121/A122 : car or other, not in attribute 6",23.0,none,rent,2,skilled employee / official,1,"yes, registered under the customers name ",yes,N,0.1569867134094238,Y,N,Y
